age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
44,Private,233981,HS-grad,10,Divorced,Sales,Not-in-family,White,0,0,0,37,United-States,0
47,Private,244161,HS-grad,10,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,40,United-States,0
26,Private,68856,Bachelors,11,Married-civ-spouse,Sales,Husband,White,1,0,0,49,United-States,0
48,Self-emp-not-inc,171691,HS-grad,11,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,57,United-States,0
30,Private,165411,Bachelors,14,Married-civ-spouse,Priv-house-serv,Husband,White,1,0,0,44,United-States,0
39,Private,223870,Bachelors,13,Married-civ-spouse,Sales,Husband,White,1,0,0,44,United-States,1
52,Self-emp-not-inc,151992,Prof-school,9,Married-civ-spouse,Sales,Unmarried,White,0,0,0,39,United-States,1
26,Private,197099,HS-grad,10,Never-married,Other-service,Not-in-family,White,1,0,0,41,United-States,0
47,Private,129136,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,45,United-States,1
45,Private,176713,Masters,13,Never-married,Armed-Forces,Not-in-family,White,0,0,0,36,United-States,0
42,Private,159040,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,1,0,0,45,United-States,1
31,Local-gov,129963,HS-grad,8,Never-married,Sales,Unmarried,White,0,0,0,31,United-States,0
20,Private,177881,HS-grad,9,Never-married,Other-service,Own-child,White,1,0,0,49,United-States,0
34,Private,166634,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,1,0,0,49,United-States,0
45,Private,87341,9th,13,Married-civ-spouse,Handlers-cleaners,Wife,White,0,0,0,26,United-States,1
25,Private,165320,HS-grad,11,Widowed,Adm-clerical,Unmarried,White,0,0,0,34,United-States,0
34,Private,226003,Bachelors,11,Married-civ-spouse,Sales,Husband,White,1,0,0,37,United-States,0
40,Private,149822,HS-grad,9,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,33,United-States,0
82,Private,119201,HS-grad,11,Widowed,Sales,Not-in-family,White,0,0,0,46,United-States,0
41,Private,171655,HS-grad,10,Married-civ-spouse,Sales,Husband,White,1,0,0,34,United-States,0
38,Private,157990,Masters,10,Never-married,Handlers-cleaners,Not-in-family,White,1,0,0,47,United-States,0
17,Local-gov,121698,HS-grad,8,Never-married,Sales,Own-child,White,1,0,0,30,United-States,0
43,Private,119482,Bachelors,12,Never-married,Craft-repair,Not-in-family,White,1,0,0,31,United-States,1
29,Private,182156,HS-grad,9,Never-married,Other-service,Not-in-family,White,1,0,0,42,United-States,0
37,Local-gov,234901,Bachelors,10,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,43,United-States,0
36,Self-emp-not-inc,193840,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,51,United-States,0
17,Private,199125,9th,12,Never-married,Adm-clerical,Not-in-family,White,0,0,0,40,United-States,0
54,Local-gov,186566,9th,14,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,52,United-States,1
52,Private,260221,HS-grad,7,Married-civ-spouse,Priv-house-serv,Husband,White,1,0,0,21,United-States,0
46,Self-emp-not-inc,157167,HS-grad,7,Widowed,Armed-Forces,Not-in-family,White,1,0,0,38,United-States,0
17,Private,180891,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,1,0,0,33,United-States,0
50,Private,125177,HS-grad,11,Married-spouse-absent,Exec-managerial,Unmarried,White,0,0,0,31,United-States,0
70,Local-gov,189902,HS-grad,8,Widowed,Adm-clerical,Not-in-family,White,0,0,0,40,United-States,0
54,Local-gov,149451,1st-4th,12,Married-civ-spouse,Priv-house-serv,Husband,White,1,0,0,40,United-States,1
17,Private,190047,HS-grad,9,Never-married,Exec-managerial,Own-child,White,0,0,0,23,United-States,0
17,Private,225892,HS-grad,9,Never-married,Adm-clerical,Own-child,White,0,58,0,28,United-States,0
40,Private,169523,9th,11,Married-civ-spouse,Sales,Husband,White,1,0,0,41,United-States,1
43,Private,152224,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,47,United-States,1
42,Private,256710,Bachelors,12,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,44,United-States,0
27,Private,133494,HS-grad,13,Never-married,Priv-house-serv,Unmarried,Black,0,0,0,40,United-States,0
17,Private,285452,HS-grad,8,Never-married,Farming-fishing,Own-child,White,0,0,0,21,United-States,0
39,Private,157561,Bachelors,12,Never-married,Handlers-cleaners,Not-in-family,White,1,0,0,49,United-States,0
33,Local-gov,127184,Preschool,10,Never-married,Handlers-cleaners,Not-in-family,White,1,0,0,48,United-States,0
53,Private,105284,1st-4th,11,Married-civ-spouse,Priv-house-serv,Husband,White,1,0,0,45,United-States,1
48,Private,159166,HS-grad,12,Widowed,Adm-clerical,Not-in-family,White,0,0,0,42,United-States,0
17,Local-gov,215639,HS-grad,7,Never-married,Exec-managerial,Own-child,White,0,0,0,23,United-States,0
19,Private,250537,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,0,0,0,43,United-States,0
30,Local-gov,216065,Bachelors,6,Never-married,Prof-specialty,Not-in-family,White,0,0,3,15,United-States,1
43,Self-emp-not-inc,223936,Bachelors,12,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,59,United-States,0
23,Self-emp-not-inc,160082,HS-grad,11,Widowed,Adm-clerical,Unmarried,White,0,0,0,30,United-States,0
52,Local-gov,151261,Bachelors,16,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,37,United-States,1
41,Private,219408,HS-grad,8,Divorced,Adm-clerical,Not-in-family,White,0,0,0,39,United-States,0
33,Private,172286,Bachelors,13,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,47,United-States,0
35,Private,139210,HS-grad,10,Married-civ-spouse,Sales,Husband,White,1,0,0,40,United-States,0
32,Private,337247,HS-grad,4,Never-married,Other-service,Not-in-family,White,1,0,0,25,United-States,0
25,Local-gov,154015,HS-grad,12,Never-married,Handlers-cleaners,Not-in-family,White,1,0,0,54,United-States,0
42,Private,223519,Preschool,8,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,46,United-States,0
30,Private,176068,HS-grad,8,Widowed,Handlers-cleaners,Unmarried,White,1,0,0,48,United-States,0
27,Private,107195,HS-grad,11,Never-married,Adm-clerical,Not-in-family,White,0,0,0,46,United-States,0
17,Private,148987,HS-grad,14,Never-married,Sales,Own-child,White,1,0,0,51,United-States,0
22,Private,150806,Preschool,12,Never-married,Adm-clerical,Wife,White,0,0,0,29,United-States,0
35,Private,168366,HS-grad,10,Married-civ-spouse,Handlers-cleaners,Unmarried,White,1,0,0,49,United-States,0
17,Private,218687,Masters,9,Never-married,Adm-clerical,Own-child,White,0,0,0,19,United-States,0
37,Private,131816,Bachelors,11,Married-civ-spouse,Priv-house-serv,Husband,White,1,0,0,46,United-States,0
41,Private,158537,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Unmarried,White,0,0,0,32,United-States,0
17,Private,211863,HS-grad,9,Never-married,Adm-clerical,Own-child,White,0,0,0,17,United-States,0
29,Private,140199,Bachelors,11,Never-married,Priv-house-serv,Not-in-family,White,1,0,0,50,United-States,0
44,Private,138672,Bachelors,11,Never-married,Handlers-cleaners,Not-in-family,White,1,0,0,50,United-States,0
27,Local-gov,176479,Bachelors,10,Never-married,Handlers-cleaners,Not-in-family,White,1,0,0,45,United-States,0
33,Private,86353,1st-4th,13,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,46,United-States,0
39,Local-gov,166244,Bachelors,13,Widowed,Armed-Forces,Not-in-family,White,1,0,0,49,United-States,0
36,Self-emp-not-inc,213549,Bachelors,12,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,57,United-States,0
47,Self-emp-not-inc,169871,HS-grad,11,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,58,United-States,0
47,Private,135248,HS-grad,9,Married-spouse-absent,Sales,Unmarried,White,0,0,0,25,United-States,0
42,Private,165734,HS-grad,10,Never-married,Handlers-cleaners,Not-in-family,White,0,0,0,44,United-States,0
31,Private,178345,Masters,10,Never-married,Adm-clerical,Not-in-family,White,0,0,0,35,United-States,0
40,Private,177104,9th,13,Married-civ-spouse,Handlers-cleaners,Wife,White,0,0,0,54,United-States,1
40,Private,159161,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,46,United-States,1
48,Private,150734,HS-grad,10,Married-civ-spouse,Other-service,Husband,White,1,0,0,41,United-States,1
40,Private,234559,9th,14,Married-civ-spouse,Priv-house-serv,Wife,White,0,0,0,60,United-States,1
54,Local-gov,162701,1st-4th,13,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,41,United-States,1
51,Private,99624,12th,11,Married-civ-spouse,Priv-house-serv,Husband,White,1,0,0,38,United-States,1
46,Local-gov,241279,Bachelors,12,Widowed,Adm-clerical,Not-in-family,White,0,0,0,30,United-States,0
17,Private,170131,HS-grad,11,Never-married,Sales,Own-child,White,1,0,0,42,United-States,0
42,Local-gov,221810,Preschool,8,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,43,United-States,0
37,Local-gov,172881,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,1,0,0,49,United-States,0
53,Private,160921,HS-grad,10,Widowed,Adm-clerical,Not-in-family,White,0,0,0,38,United-States,0
37,Local-gov,257759,Bachelors,10,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,42,United-States,0
44,Private,195296,HS-grad,11,Married-civ-spouse,Sales,Husband,White,1,0,0,43,United-States,1
50,Self-emp-not-inc,167493,HS-grad,10,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,53,United-States,0
41,Self-emp-not-inc,208846,Bachelors,12,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,63,United-States,0
43,Private,121293,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Unmarried,White,0,0,0,33,United-States,0
37,Self-emp-not-inc,244308,Bachelors,12,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,56,United-States,0
47,State-gov,187438,HS-grad,8,Never-married,Adm-clerical,Not-in-family,White,0,0,0,37,United-States,0
17,Private,158591,Bachelors,11,Never-married,Handlers-cleaners,Own-child,White,1,0,0,36,United-States,0
66,Private,82061,HS-grad,12,Separated,Sales,Unmarried,White,0,0,0,41,United-States,0
34,Self-emp-not-inc,192975,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,53,United-States,0
42,Private,188935,HS-grad,9,Married-civ-spouse,Sales,Husband,White,1,0,0,39,United-States,0
58,Local-gov,147917,Bachelors,16,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,United-States,1
38,Self-emp-not-inc,206205,HS-grad,9,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,51,United-States,0
