age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
45,Private,278762,HS-grad,8,Separated,Other-service,Not-in-family,Black,0,0,0,43,United-States,0
61,Private,521303,1st-4th,6,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,38,United-States,0
49,Private,175415,Some-college,10,Married-civ-spouse,Other-service,Husband,White,1,0,0,39,United-States,0
62,Self-emp-not-inc,186225,Some-college,10,Married-civ-spouse,Sales,Husband,White,1,0,0,23,United-States,0
38,Private,290416,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,1,0,0,52,United-States,0
31,Private,95644,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,0,0,37,United-States,1
56,Self-emp-not-inc,208159,9th,6,Widowed,Other-service,Unmarried,White,0,0,0,64,United-States,1
39,Private,295724,HS-grad,9,Never-married,Sales,Not-in-family,Black,1,0,0,45,United-States,0
51,Private,169775,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,1,0,0,39,United-States,1
40,Private,135439,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,0,0,0,39,United-States,0
43,Private,380667,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,1
31,Self-emp-not-inc,139947,Some-college,10,Never-married,Other-service,Unmarried,White,0,0,0,32,United-States,0
19,Private,128502,HS-grad,8,Never-married,Craft-repair,Wife,Black,1,0,0,29,United-States,0
24,Private,176792,HS-grad,9,Never-married,Other-service,Not-in-family,White,1,0,0,40,United-States,0
44,Private,270623,Masters,14,Divorced,Prof-specialty,Unmarried,White,0,0,0,43,United-States,1
32,Private,100298,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,0,0,0,32,United-States,0
40,Private,78460,Some-college,12,Married-civ-spouse,Prof-specialty,Husband,White,1,744,0,43,Holand-Netherlands,0
53,Private,197247,9th,8,Married-civ-spouse,Other-service,Husband,White,1,0,0,40,United-States,0
90,Private,138275,HS-grad,8,Widowed,Sales,Not-in-family,White,0,0,0,42,United-States,0
40,Private,108284,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Black,1,0,0,39,United-States,0
31,Private,94218,Some-college,10,Never-married,Craft-repair,Not-in-family,White,1,0,0,45,United-States,0
28,State-gov,269506,Some-college,15,Never-married,Prof-specialty,Unmarried,White,1,0,0,35,United-States,0
48,Private,356835,Bachelors,16,Never-married,Prof-specialty,Not-in-family,White,1,0,0,47,United-States,1
38,Private,182784,HS-grad,9,Never-married,Other-service,Not-in-family,Black,1,0,0,38,United-States,0
41,Local-gov,54047,Some-college,9,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,32,United-States,0
44,Self-emp-not-inc,89137,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,51,United-States,0
17,Private,355135,HS-grad,11,Never-married,Adm-clerical,Not-in-family,White,0,0,0,28,United-States,0
52,Local-gov,241487,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,35,United-States,1
47,Private,487262,9th,2,Married-civ-spouse,Other-service,Husband,White,1,0,0,35,Mexico,0
71,Self-emp-not-inc,110249,10th,6,Married-spouse-absent,Sales,Not-in-family,White,1,0,0,46,United-States,0
17,Private,80245,10th,9,Never-married,Prof-specialty,Own-child,White,1,0,0,7,United-States,0
50,Private,288336,10th,12,Divorced,Prof-specialty,Unmarried,White,0,0,0,42,United-States,0
81,Self-emp-not-inc,154524,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,0,0,0,16,United-States,0
63,Private,157650,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,35,United-States,1
29,Private,238824,Some-college,12,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,0,0,0,46,Mexico,0
34,Private,218856,HS-grad,9,Never-married,Other-service,Own-child,White,0,0,0,28,United-States,0
49,Private,210213,9th,11,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,37,United-States,1
47,Private,193536,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,52,United-States,1
44,Private,129623,Assoc-acdm,4,Married-civ-spouse,Other-service,Wife,White,0,0,0,55,United-States,0
31,Private,196341,HS-grad,10,Never-married,Craft-repair,Unmarried,Black,0,0,0,36,United-States,0
25,Private,152267,HS-grad,7,Never-married,Sales,Own-child,Asian-Pac-Islander,0,0,0,35,Haiti,0
24,Private,215732,HS-grad,12,Never-married,Craft-repair,Not-in-family,White,1,0,0,42,United-States,0
19,Self-emp-not-inc,175516,HS-grad,12,Never-married,Craft-repair,Not-in-family,White,1,0,0,29,United-States,0
47,Self-emp-not-inc,80503,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,30,United-States,1
48,Private,110253,Some-college,9,Divorced,Exec-managerial,Not-in-family,White,0,0,0,42,United-States,0
20,Private,127980,Some-college,8,Never-married,Armed-Forces,Own-child,White,0,0,0,23,United-States,0
45,Private,119923,HS-grad,8,Never-married,Adm-clerical,Not-in-family,Black,0,0,0,19,United-States,0
42,Private,206625,Some-college,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,0,0,0,50,United-States,1
32,State-gov,191506,Bachelors,14,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,47,United-States,0
