age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
40,Private,391429,HS-grad,7,Divorced,Armed-Forces,Not-in-family,Black,0,0,0,45,United-States,0
53,Private,504822,1st-4th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,43,United-States,0
55,Private,183337,9th,10,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,42,United-States,0
53,Self-emp-not-inc,218272,Prof-school,10,Married-civ-spouse,Priv-house-serv,Husband,White,1,0,0,44,United-States,0
36,Private,270225,Bachelors,13,Married-civ-spouse,Armed-Forces,Husband,Black,1,0,0,45,United-States,0
40,Private,13492,Bachelors,16,Married-civ-spouse,Armed-Forces,Husband,Asian-Pac-Islander,1,0,0,64,United-States,1
59,Self-emp-not-inc,13492,9th,8,Widowed,Machine-op-inspct,Unmarried,White,0,0,0,47,United-States,1
43,Private,328010,HS-grad,9,Never-married,Armed-Forces,Not-in-family,Black,1,0,0,47,United-States,0
46,Private,105517,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,44,United-States,1
38,Private,150251,Bachelors,13,Divorced,Armed-Forces,Not-in-family,White,0,0,0,42,United-States,0
44,Private,351026,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,42,United-States,1
27,Self-emp-not-inc,83157,9th,9,Never-married,Machine-op-inspct,Unmarried,White,0,0,0,48,United-States,0
26,Private,86582,HS-grad,9,Never-married,Armed-Forces,Unmarried,Black,1,0,0,33,United-States,0
26,Private,133991,HS-grad,8,Never-married,Machine-op-inspct,Not-in-family,White,1,0,0,43,United-States,0
43,Private,267028,Bachelors,13,Divorced,Armed-Forces,Unmarried,White,0,0,0,43,United-States,1
44,Private,44200,HS-grad,8,Married-civ-spouse,Machine-op-inspct,Own-child,White,0,0,0,32,United-States,0
36,Private,514611,9th,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,51,Mexico,0
45,Private,178539,9th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,United-States,0
90,Private,45809,HS-grad,8,Widowed,Farming-fishing,Not-in-family,White,0,0,3,32,United-States,0
40,Private,104887,HS-grad,9,Married-civ-spouse,Armed-Forces,Husband,Black,1,0,0,39,United-States,0
34,Private,45103,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,1,0,0,40,United-States,0
