age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
53,Private,262036,HS-grad,10,Widowed,Other-service,Not-in-family,Black,0,0,0,55,United-States,0
64,Private,692084,11th,7,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,44,United-States,0
55,Private,267901,Some-college,11,Married-civ-spouse,Other-service,Own-child,White,1,0,0,28,United-States,0
58,Self-emp-not-inc,219894,Some-college,11,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,33,United-States,0
35,Private,297663,Bachelors,14,Married-civ-spouse,Armed-Forces,Husband,Black,1,0,0,56,United-States,0
31,Private,70193,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,0,0,41,United-States,1
61,Self-emp-not-inc,135601,Some-college,7,Widowed,Other-service,Unmarried,White,0,0,0,72,United-States,1
36,Private,363034,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,1,0,0,49,United-States,0
50,Private,116320,HS-grad,10,Married-civ-spouse,Tech-support,Husband,White,1,0,0,48,United-States,1
39,Private,209065,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,0,0,0,43,United-States,0
41,Private,419318,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,42,United-States,1
23,Self-emp-not-inc,51752,Some-college,10,Never-married,Other-service,Unmarried,White,0,0,0,35,United-States,0
22,Private,256261,HS-grad,9,Never-married,Craft-repair,Other-relative,Black,1,0,0,24,United-States,0
24,Private,150490,HS-grad,10,Never-married,Other-service,Not-in-family,White,1,0,0,42,United-States,0
40,Private,309596,Masters,14,Divorced,Prof-specialty,Unmarried,White,0,0,0,44,United-States,1
32,Private,171521,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,0,422,0,21,United-States,0
39,Private,321238,Masters,15,Married-civ-spouse,Priv-house-serv,Husband,White,1,0,0,54,United-States,0
59,Private,268610,Prof-school,9,Married-civ-spouse,Other-service,Husband,White,1,0,0,40,United-States,0
90,Private,81022,HS-grad,7,Widowed,Farming-fishing,Not-in-family,White,0,0,0,46,United-States,0
38,Private,139410,HS-grad,10,Married-civ-spouse,Farming-fishing,Husband,Black,1,0,0,44,United-States,0
32,Private,69536,Some-college,10,Never-married,Craft-repair,Not-in-family,White,1,0,0,44,United-States,0
25,Self-emp-inc,179304,11th,15,Never-married,Prof-specialty,Unmarried,White,1,0,0,34,United-States,0
48,Private,373956,Bachelors,16,Never-married,Prof-specialty,Not-in-family,White,1,1114,0,49,United-States,1
36,Private,183954,HS-grad,10,Never-married,Armed-Forces,Not-in-family,Black,1,0,0,42,United-States,0
42,Self-emp-inc,67482,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,36,United-States,0
43,Self-emp-not-inc,123453,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,55,United-States,0
21,Private,307932,Masters,11,Never-married,Other-service,Not-in-family,White,0,0,0,27,United-States,0
49,Private,276737,Masters,15,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,45,United-States,1
47,Private,184506,Prof-school,4,Married-civ-spouse,Other-service,Husband,White,1,0,0,34,Mexico,0
73,Self-emp-not-inc,122457,Bachelors,7,Widowed,Farming-fishing,Not-in-family,White,1,0,0,48,United-States,0
17,Private,150023,11th,8,Never-married,Prof-specialty,Own-child,White,1,0,0,10,United-States,0
44,Private,295799,Prof-school,11,Divorced,Prof-specialty,Unmarried,White,0,0,0,45,United-States,0
80,Self-emp-not-inc,145099,HS-grad,9,Widowed,Farming-fishing,Not-in-family,White,0,0,0,23,United-States,0
56,Self-emp-inc,98978,Some-college,11,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,45,United-States,1
32,Private,209887,Prof-school,12,Never-married,Prof-specialty,Not-in-family,Other,0,0,0,40,Holand-Netherlands,0
30,Private,242843,HS-grad,9,Never-married,Other-service,Own-child,White,0,159,0,29,United-States,0
45,Private,155256,11th,11,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,45,United-States,1
47,Private,202638,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,54,United-States,1
50,Private,158039,Some-college,5,Married-civ-spouse,Other-service,Wife,White,0,0,0,65,United-States,0
18,Private,349589,HS-grad,10,Never-married,Exec-managerial,Unmarried,Black,0,0,0,30,United-States,0
21,Private,104478,HS-grad,7,Never-married,Machine-op-inspct,Own-child,Other,0,0,0,24,Mexico,0
30,Private,95744,12th,12,Never-married,Craft-repair,Not-in-family,White,1,0,0,42,United-States,0
23,Self-emp-not-inc,60599,1st-4th,12,Never-married,Craft-repair,Not-in-family,White,1,0,0,32,United-States,0
49,Self-emp-not-inc,123192,Some-college,11,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,36,United-States,1
46,Private,125560,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,0,0,0,42,United-States,0
21,Self-emp-not-inc,25910,10th,7,Never-married,Other-service,Own-child,White,0,0,0,28,United-States,0
42,Private,231846,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,0,0,0,19,United-States,0
38,Self-emp-inc,79459,Bachelors,15,Never-married,Prof-specialty,Not-in-family,Other,0,0,0,70,Holand-Netherlands,1
38,Self-emp-not-inc,237947,Bachelors,15,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,51,United-States,0
43,Self-emp-not-inc,214136,11th,12,Divorced,Machine-op-inspct,Unmarried,Black,0,0,0,2,United-States,0
34,Private,112184,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,United-States,1
52,Private,188006,Masters,13,Married-civ-spouse,Farming-fishing,Not-in-family,White,0,0,0,40,United-States,0
51,Private,216677,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,47,United-States,0
35,Private,157953,Bachelors,12,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,50,United-States,0
31,Private,355988,HS-grad,4,Never-married,Other-service,Not-in-family,White,1,0,0,63,Mexico,0
23,Self-emp-inc,238282,HS-grad,10,Never-married,Machine-op-inspct,Not-in-family,White,1,0,0,41,United-States,0
49,Self-emp-not-inc,142116,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,49,United-States,0
38,Private,290670,HS-grad,10,Divorced,Sales,Unmarried,White,1,0,0,48,United-States,0
35,Private,181868,Some-college,9,Never-married,Exec-managerial,Unmarried,White,0,0,0,42,United-States,0
18,Private,210553,11th,8,Never-married,Armed-Forces,Own-child,White,1,0,0,56,United-States,0
23,Private,205941,Some-college,6,Married-civ-spouse,Other-service,Own-child,White,0,0,0,28,United-States,0
60,Private,252966,11th,3,Widowed,Prof-specialty,Unmarried,White,1,0,0,39,United-States,0
17,Private,224701,Some-college,10,Never-married,Sales,Own-child,White,0,0,0,23,United-States,0
26,Private,249358,11th,5,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,37,United-States,0
39,Private,417318,HS-grad,9,Divorced,Priv-house-serv,Unmarried,White,0,0,0,40,United-States,0
17,Private,190888,Some-college,10,Never-married,Other-service,Own-child,White,0,0,0,23,United-States,0
22,Private,44904,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White,1,0,0,30,United-States,0
69,Private,148155,12th,16,Never-married,Prof-specialty,Not-in-family,White,1,0,0,44,United-States,0
36,Self-emp-inc,214425,Bachelors,15,Never-married,Prof-specialty,Not-in-family,White,1,0,0,45,United-States,0
27,Private,246266,11th,12,Married-civ-spouse,Sales,Not-in-family,White,0,0,0,28,United-States,0
50,Self-emp-inc,252062,Some-college,11,Divorced,Prof-specialty,Not-in-family,White,1,0,0,51,United-States,0
38,Private,60010,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,47,United-States,0
63,Self-emp-not-inc,85787,Some-college,11,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,81,United-States,0
52,Private,330952,Preschool,7,Divorced,Other-service,Unmarried,White,0,0,0,44,United-States,0
41,Private,136594,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,0,0,0,24,United-States,0
20,Private,238617,Some-college,11,Never-married,Other-service,Not-in-family,White,0,0,0,34,United-States,0
49,Private,140774,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,16,United-States,1
41,Private,246360,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,54,United-States,1
54,Private,285779,HS-grad,10,Married-civ-spouse,Armed-Forces,Husband,Black,1,0,0,49,United-States,1
47,Private,115222,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,45,United-States,1
56,Self-emp-inc,92844,Masters,16,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,51,United-States,1
43,Self-emp-inc,243208,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,43,United-States,1
46,Local-gov,313354,Masters,15,Divorced,Prof-specialty,Not-in-family,White,0,0,0,67,United-States,0
17,Private,71202,Prof-school,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,1,0,0,7,United-States,0
46,Self-emp-not-inc,175495,Some-college,10,Married-civ-spouse,Other-service,Wife,White,0,0,0,60,United-States,0
46,Local-gov,117300,Bachelors,14,Never-married,Prof-specialty,Not-in-family,White,1,0,0,49,United-States,0
61,Private,125258,Some-college,9,Never-married,Exec-managerial,Not-in-family,White,0,0,0,39,United-States,0
29,Private,90484,HS-grad,10,Married-civ-spouse,Other-service,Wife,White,0,0,0,35,United-States,0
23,Private,13492,Some-college,9,Married-civ-spouse,Craft-repair,Husband,Black,1,0,0,40,United-States,1
49,Self-emp-inc,182104,11th,5,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,United-States,0
41,Self-emp-not-inc,384215,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,68,United-States,0
44,Private,158961,HS-grad,10,Divorced,Other-service,Unmarried,White,0,0,0,37,United-States,0
35,Private,29307,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,43,United-States,0
43,Local-gov,121879,Some-college,11,Never-married,Exec-managerial,Not-in-family,White,0,0,0,41,United-States,0
27,Private,182396,Bachelors,15,Never-married,Sales,Own-child,White,1,0,0,41,United-States,0
76,Private,243483,Prof-school,7,Widowed,Other-service,Own-child,White,0,0,0,26,United-States,0
26,Self-emp-not-inc,73270,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,42,United-States,0
48,Private,180976,HS-grad,10,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,43,United-States,0
47,Private,102529,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,49,United-States,1
60,Self-emp-not-inc,111841,HS-grad,10,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,63,United-States,0
61,Private,101129,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,50,United-States,1
38,Self-emp-not-inc,71074,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,42,United-States,0
34,Private,177089,HS-grad,10,Divorced,Handlers-cleaners,Not-in-family,White,1,0,0,42,United-States,0
40,Private,88123,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,58,United-States,1
22,Private,221296,HS-grad,8,Never-married,Other-service,Own-child,White,1,0,0,45,Mexico,0
21,Private,128463,Some-college,13,Widowed,Other-service,Unmarried,White,1,0,0,2,United-States,0
24,Private,82800,12th,7,Never-married,Other-service,Not-in-family,White,1,0,0,34,United-States,0
25,Private,205983,HS-grad,10,Never-married,Other-service,Not-in-family,White,1,0,0,45,United-States,0
25,Private,236287,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,0,0,0,51,United-States,0
55,Private,160667,HS-grad,9,Divorced,Priv-house-serv,Unmarried,White,0,0,0,41,United-States,0
45,Private,113102,Masters,14,Never-married,Prof-specialty,Own-child,White,0,0,0,55,United-States,0
17,Private,425856,Some-college,10,Never-married,Other-service,Own-child,White,0,686,0,25,United-States,0
41,Private,299415,HS-grad,5,Never-married,Exec-managerial,Not-in-family,White,1,0,0,35,United-States,1
27,Private,95040,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,0,0,0,36,United-States,0
18,Private,120198,Some-college,10,Never-married,Other-service,Own-child,White,0,0,0,14,United-States,0
47,Private,76067,Preschool,12,Divorced,Exec-managerial,Unmarried,White,0,0,0,61,England,0
24,Private,75149,Some-college,11,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,31,United-States,0
53,Private,109381,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,41,United-States,0
52,Private,192104,HS-grad,9,Widowed,Exec-managerial,Unmarried,White,1,0,0,50,United-States,0
49,Private,156010,1st-4th,11,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,45,United-States,0
30,Private,184021,Some-college,11,Divorced,Sales,Unmarried,White,0,0,0,38,United-States,0
57,Private,102463,HS-grad,10,Widowed,Other-service,Not-in-family,White,1,0,0,37,United-States,0
24,Private,113744,Some-college,9,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,1,0,0,31,United-States,0
55,Private,151880,Some-college,6,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,47,United-States,1
44,Self-emp-inc,144177,11th,11,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,56,United-States,1
34,Private,212512,HS-grad,10,Never-married,Other-service,Not-in-family,White,1,0,0,61,United-States,0
50,Private,198750,Some-college,11,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,31,United-States,0
38,Private,347789,Some-college,11,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,50,United-States,0
47,Private,373415,Some-college,11,Married-civ-spouse,Prof-specialty,Husband,White,1,0,2,37,United-States,0
49,Private,67245,Bachelors,14,Never-married,Exec-managerial,Not-in-family,White,0,0,0,51,United-States,1
35,Private,275033,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,45,United-States,0
47,Self-emp-inc,201735,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,47,United-States,1
27,Private,84881,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,0,0,0,48,United-States,0
53,Private,151443,11th,11,Divorced,Exec-managerial,Unmarried,Black,0,0,0,44,United-States,0
37,Self-emp-inc,228039,1st-4th,11,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,38,United-States,0
51,Local-gov,115950,11th,3,Never-married,Prof-specialty,Not-in-family,White,0,0,0,28,United-States,0
27,Private,272848,HS-grad,11,Never-married,Machine-op-inspct,Unmarried,Black,0,0,0,30,United-States,0
34,Self-emp-not-inc,86012,HS-grad,9,Never-married,Craft-repair,Unmarried,White,1,0,0,46,United-States,0
32,Private,78894,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,36,United-States,0
21,Private,212832,Some-college,10,Never-married,Sales,Own-child,White,1,0,0,44,United-States,0
25,Private,187402,Some-college,10,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,United-States,0
28,Private,225136,Some-college,10,Divorced,Handlers-cleaners,Unmarried,White,0,0,0,27,United-States,0
45,Self-emp-inc,114143,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,68,United-States,0
35,Private,99493,HS-grad,8,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,38,United-States,1
43,Private,216354,HS-grad,10,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,59,United-States,0
56,Private,186932,9th,6,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,66,United-States,0
29,Private,285777,HS-grad,11,Never-married,Other-service,Unmarried,White,0,0,0,33,England,0
31,Self-emp-not-inc,216775,Bachelors,14,Married-civ-spouse,Priv-house-serv,Wife,White,0,0,0,26,United-States,0
17,Private,61563,Some-college,9,Married-civ-spouse,Adm-clerical,Wife,Other,0,0,0,32,Cambodia,0
17,Self-emp-not-inc,192510,Masters,16,Married-civ-spouse,Farming-fishing,Own-child,White,0,0,0,2,United-States,0
25,Private,125693,Some-college,10,Never-married,Other-service,Own-child,White,0,0,0,39,United-States,0
36,Private,103878,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,34,United-States,0
62,Private,281135,Prof-school,4,Divorced,Prof-specialty,Not-in-family,White,1,0,0,47,United-States,0
42,Private,65195,Some-college,11,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,52,United-States,0
33,Private,173253,Prof-school,7,Married-civ-spouse,Other-service,Husband,White,1,0,0,42,United-States,0
36,Private,87417,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,52,United-States,1
18,Private,381026,Some-college,6,Never-married,Prof-specialty,Unmarried,White,1,0,0,37,United-States,0
53,Private,191845,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,41,Mexico,0
30,Private,276563,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White,1,0,0,61,United-States,0
46,Self-emp-not-inc,208406,Bachelors,14,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,44,United-States,1
47,Private,116886,HS-grad,10,Never-married,Craft-repair,Not-in-family,White,1,0,0,42,United-States,0
48,Private,280997,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,Black,1,0,0,49,United-States,1
23,Private,593358,HS-grad,10,Never-married,Machine-op-inspct,Not-in-family,White,0,0,0,41,United-States,0
57,Private,98005,Some-college,11,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,48,United-States,0
34,Private,987497,HS-grad,7,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,51,United-States,0
38,Private,204017,HS-grad,10,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,41,United-States,0
37,Private,220694,Some-college,11,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,41,United-States,1
21,Private,325161,Some-college,10,Never-married,Other-service,Own-child,Black,0,0,0,29,United-States,0
34,Private,146961,Some-college,7,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,48,United-States,1
36,Private,98085,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,0,0,0,46,United-States,1
46,Private,187560,HS-grad,10,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,50,United-States,0
31,Private,293290,Assoc-voc,15,Married-civ-spouse,Prof-specialty,Husband,White,1,0,36,40,United-States,0
43,Self-emp-not-inc,222789,HS-grad,10,Married-civ-spouse,Priv-house-serv,Husband,White,1,0,0,60,United-States,0
48,Private,188983,HS-grad,10,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,44,United-States,1
34,Private,235469,Bachelors,14,Married-civ-spouse,Other-service,Wife,White,0,0,0,45,United-States,1
41,Private,275809,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,Black,1,0,0,46,United-States,0
25,Private,196993,Bachelors,8,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,26,United-States,0
32,Private,260378,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,49,United-States,1
31,Self-emp-not-inc,85142,Some-college,5,Never-married,Machine-op-inspct,Own-child,White,0,0,0,49,United-States,0
39,Private,128681,HS-grad,10,Never-married,Armed-Forces,Own-child,White,1,0,0,45,United-States,0
42,Private,226934,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,45,United-States,1
59,Private,166636,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,54,United-States,1
53,Private,61243,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,49,United-States,1
49,Private,158737,Masters,15,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,47,United-States,1
49,Self-emp-not-inc,60499,Bachelors,14,Never-married,Farming-fishing,Not-in-family,White,1,0,0,65,United-States,0
32,Private,213750,HS-grad,10,Never-married,Craft-repair,Unmarried,White,1,0,0,52,United-States,0
33,Private,296953,Bachelors,14,Married-civ-spouse,Exec-managerial,Own-child,White,1,0,0,45,United-States,0
36,Private,193163,HS-grad,9,Separated,Craft-repair,Unmarried,Black,0,0,0,12,United-States,0
24,Private,240242,HS-grad,10,Divorced,Sales,Not-in-family,White,1,0,0,51,United-States,0
42,Private,271044,1st-4th,10,Never-married,Machine-op-inspct,Not-in-family,White,0,0,0,49,United-States,0
28,Private,235295,HS-grad,10,Divorced,Priv-house-serv,Own-child,White,0,0,0,43,United-States,0
39,Private,228355,Some-college,8,Never-married,Craft-repair,Not-in-family,White,0,0,0,42,United-States,0
37,Private,389163,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,42,United-States,1
44,Private,372401,HS-grad,10,Married-civ-spouse,Armed-Forces,Husband,Black,1,0,0,46,United-States,1
20,Private,198235,HS-grad,9,Never-married,Armed-Forces,Own-child,Black,1,0,0,18,United-States,0
27,Private,194342,Some-college,11,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,38,United-States,0
47,Private,387881,HS-grad,10,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,43,United-States,1
40,Private,236721,HS-grad,10,Married-civ-spouse,Priv-house-serv,Husband,White,1,0,0,43,United-States,0
52,Private,124006,Bachelors,12,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,58,United-States,1
58,Private,123503,Some-college,12,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,15,United-States,0
20,Private,246460,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,0,0,0,30,United-States,0
17,Private,330420,Some-college,9,Never-married,Craft-repair,Own-child,White,1,0,0,41,United-States,0
17,Private,175868,HS-grad,9,Never-married,Armed-Forces,Own-child,White,1,0,0,28,United-States,0
45,Private,222048,HS-grad,10,Married-civ-spouse,Other-service,Husband,White,1,0,15,35,United-States,0
58,Self-emp-inc,226407,Bachelors,16,Married-civ-spouse,Prof-specialty,Other-relative,White,0,0,0,32,United-States,0
27,Self-emp-not-inc,83851,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,49,United-States,0
41,Private,221818,Masters,15,Divorced,Prof-specialty,Unmarried,White,0,0,0,55,United-States,0
40,Private,159820,HS-grad,9,Never-married,Craft-repair,Own-child,White,1,0,0,47,United-States,0
36,Private,139112,Some-college,11,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,41,United-States,0
58,Private,271254,HS-grad,10,Never-married,Priv-house-serv,Not-in-family,White,0,0,0,37,United-States,0
17,Private,124598,Prof-school,5,Married-civ-spouse,Adm-clerical,Husband,Other,1,0,0,40,Mexico,0
53,Private,245577,Some-college,11,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,United-States,0
35,Private,220945,HS-grad,10,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,45,United-States,1
35,Private,237487,Preschool,8,Divorced,Other-service,Unmarried,White,0,0,0,64,United-States,0
59,Private,148515,HS-grad,10,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,41,United-States,0
37,Private,93289,Prof-school,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,39,Cambodia,0
32,Private,135588,Bachelors,14,Divorced,Prof-specialty,Not-in-family,White,1,0,0,45,United-States,0
31,Private,147368,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,43,United-States,1
17,Private,225594,11th,7,Never-married,Prof-specialty,Own-child,White,1,0,0,19,United-States,0
50,Private,86993,HS-grad,10,Divorced,Other-service,Not-in-family,White,1,0,0,43,United-States,0
49,Private,109085,HS-grad,9,Divorced,Other-service,Unmarried,White,0,0,0,27,United-States,0
26,Private,288976,HS-grad,10,Never-married,Other-service,Own-child,White,1,0,0,25,United-States,0
54,Local-gov,223987,Bachelors,14,Never-married,Prof-specialty,Not-in-family,White,1,0,0,56,United-States,0
20,Private,235320,Some-college,10,Never-married,Sales,Own-child,White,1,0,0,44,United-States,0
26,Private,474890,Some-college,10,Never-married,Sales,Own-child,White,0,0,0,34,United-States,0
59,Private,110367,11th,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,41,United-States,1
46,Private,150204,Some-college,11,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,43,United-States,0
34,Private,270349,Some-college,4,Married-civ-spouse,Other-service,Husband,White,1,0,0,20,Mexico,0
20,Private,178531,Bachelors,13,Never-married,Sales,Own-child,White,0,139,0,39,United-States,0
