age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
54,Private,299897,HS-grad,12,Never-married,Tech-support,Not-in-family,Black,0,0,0,61,United-States,0
41,Private,244551,10th,8,Married-civ-spouse,Priv-house-serv,Husband,White,1,0,0,48,United-States,0
58,Private,77142,Assoc-acdm,14,Married-civ-spouse,Other-service,Husband,White,1,0,0,42,United-States,0
45,Private,162039,10th,10,Married-civ-spouse,Sales,Husband,White,1,0,0,45,United-States,0
49,Private,205179,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,57,United-States,0
45,Private,211256,12th,10,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,56,United-States,1
49,Private,261019,Assoc-acdm,7,Divorced,Other-service,Unmarried,White,0,0,0,39,United-States,1
37,Private,247600,9th,12,Never-married,Machine-op-inspct,Not-in-family,White,1,0,0,53,United-States,0
51,Private,200952,Prof-school,10,Married-civ-spouse,Priv-house-serv,Husband,White,1,0,0,49,United-States,1
39,Private,165862,10th,12,Divorced,Priv-house-serv,Not-in-family,White,0,0,0,41,United-States,0
41,Private,222483,11th,8,Married-civ-spouse,Priv-house-serv,Husband,White,1,0,0,43,United-States,1
32,Private,199991,Assoc-acdm,8,Never-married,Other-service,Unmarried,White,0,0,0,32,United-States,0
29,Private,215413,HS-grad,11,Never-married,Armed-Forces,Not-in-family,White,1,0,0,41,United-States,0
24,Private,209484,9th,8,Never-married,Armed-Forces,Not-in-family,White,1,0,0,39,United-States,0
47,Private,248819,Assoc-acdm,12,Divorced,Other-service,Unmarried,White,0,0,0,59,United-States,1
44,Private,130747,11th,12,Married-civ-spouse,Other-service,Own-child,White,0,0,0,32,United-States,0
44,Private,275041,Assoc-acdm,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,67,United-States,0
43,Private,195652,Assoc-acdm,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,47,United-States,0
61,Private,210526,Masters,9,Widowed,Priv-house-serv,Not-in-family,White,0,0,0,38,United-States,0
45,Private,231456,Assoc-acdm,11,Married-civ-spouse,Machine-op-inspct,Husband,White,1,225,0,50,United-States,0
29,Private,177783,9th,8,Never-married,Armed-Forces,Not-in-family,White,1,0,0,36,United-States,0
43,Private,189221,Assoc-acdm,11,Never-married,Other-service,Not-in-family,White,1,0,0,45,United-States,0
40,Private,169524,Assoc-acdm,11,Never-married,Farming-fishing,Not-in-family,White,1,0,0,53,United-States,1
36,Private,235901,9th,11,Never-married,Machine-op-inspct,Not-in-family,White,1,0,0,50,United-States,0
38,Private,66756,10th,15,Married-civ-spouse,Prof-specialty,Husband,White,0,0,0,25,United-States,0
44,Private,161920,10th,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,39,United-States,0
26,Private,223201,9th,13,Never-married,Priv-house-serv,Not-in-family,White,0,0,0,35,United-States,0
50,Private,133852,Assoc-acdm,15,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,33,United-States,1
30,Private,227437,Assoc-acdm,10,Married-civ-spouse,Tech-support,Husband,White,1,249,0,50,United-States,0
49,Self-emp-inc,174149,10th,7,Never-married,Priv-house-serv,Not-in-family,White,1,0,0,32,United-States,0
17,Private,170733,HS-grad,7,Never-married,Other-service,Own-child,White,1,0,0,29,United-States,0
44,Private,161818,Assoc-acdm,7,Divorced,Other-service,Unmarried,White,0,0,0,43,United-States,0
53,Local-gov,209646,10th,11,Widowed,Priv-house-serv,Not-in-family,White,0,0,0,34,United-States,0
52,Federal-gov,150520,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,42,United-States,1
27,Private,187790,HS-grad,9,Never-married,Other-service,Not-in-family,White,0,0,0,37,United-States,0
17,Private,164140,Some-college,9,Never-married,Other-service,Own-child,White,0,0,0,26,United-States,0
51,Private,152590,Prof-school,10,Married-civ-spouse,Priv-house-serv,Husband,White,1,0,0,44,United-States,1
46,Private,190752,Prof-school,9,Married-civ-spouse,Priv-house-serv,Husband,White,1,0,0,48,United-States,1
28,Private,118939,10th,13,Married-civ-spouse,Tech-support,Wife,White,0,0,0,26,United-States,0
47,Private,224759,Assoc-acdm,9,Never-married,Machine-op-inspct,Unmarried,White,0,0,0,46,United-States,0
17,Private,197990,HS-grad,10,Never-married,Tech-support,Own-child,White,0,0,0,41,United-States,0
34,Private,176307,9th,9,Never-married,Priv-house-serv,Not-in-family,White,1,0,0,41,United-States,0
37,Private,172681,9th,11,Never-married,Priv-house-serv,Not-in-family,White,1,0,0,38,United-States,0
41,Private,142063,Assoc-acdm,10,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,38,United-States,1
42,Private,142291,10th,10,Divorced,Other-service,Not-in-family,White,0,0,0,37,United-States,0
17,Federal-gov,99626,Assoc-acdm,9,Never-married,Other-service,Own-child,White,0,0,0,3,United-States,0
39,Private,154040,HS-grad,8,Never-married,Priv-house-serv,Not-in-family,White,0,0,0,31,United-States,0
42,Private,257095,Preschool,16,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,0,0,0,49,United-States,1
45,Private,142103,10th,12,Married-civ-spouse,Sales,Husband,White,1,0,0,41,United-States,0
49,Private,113470,Assoc-acdm,14,Divorced,Other-service,Unmarried,White,0,0,0,49,United-States,0
38,Private,140610,Prof-school,12,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,49,United-States,1
42,Private,275379,10th,10,Divorced,Priv-house-serv,Not-in-family,White,0,0,0,46,United-States,0
49,Private,149730,Assoc-acdm,11,Married-civ-spouse,Sales,Husband,White,1,0,0,53,United-States,0
36,Private,201786,9th,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,44,United-States,0
17,Private,215054,9th,8,Never-married,Armed-Forces,Not-in-family,White,1,0,0,43,United-States,0
30,Private,230831,9th,10,Never-married,Priv-house-serv,Not-in-family,White,1,0,0,38,United-States,0
36,Private,83358,10th,15,Married-civ-spouse,Adm-clerical,Unmarried,White,0,0,0,26,United-States,0
45,Private,223163,Assoc-voc,9,Divorced,Other-service,Not-in-family,White,1,0,0,64,United-States,0
20,Private,163561,Assoc-acdm,8,Never-married,Other-service,Not-in-family,White,0,0,0,27,United-States,0
33,Private,177850,9th,10,Never-married,Other-service,Own-child,White,1,0,0,45,United-States,0
40,Private,122851,11th,13,Married-civ-spouse,Other-service,Own-child,White,0,0,0,30,United-States,0
50,Private,290086,Assoc-voc,9,Never-married,Priv-house-serv,Husband,White,1,0,0,70,United-States,0
17,Private,145507,Some-college,9,Never-married,Other-service,Own-child,White,0,0,0,24,United-States,0
35,Private,172122,10th,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,37,United-States,0
39,Private,193456,Assoc-acdm,5,Divorced,Adm-clerical,Unmarried,White,0,0,0,38,United-States,0
17,Private,134788,Some-college,10,Never-married,Other-service,Own-child,White,0,0,0,23,United-States,0
28,Private,190424,9th,10,Never-married,Armed-Forces,Not-in-family,White,1,0,0,40,United-States,0
49,Private,200523,9th,9,Never-married,Priv-house-serv,Not-in-family,White,1,0,0,48,United-States,0
33,Private,146050,9th,12,Never-married,Armed-Forces,Not-in-family,White,1,0,0,35,United-States,0
31,Private,155687,10th,15,Divorced,Other-service,Own-child,White,0,0,0,37,United-States,0
48,Self-emp-inc,121429,10th,12,Divorced,Adm-clerical,Not-in-family,White,1,0,0,44,United-States,0
43,Federal-gov,118261,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,1,327,0,35,United-States,0
56,Private,135088,Assoc-acdm,10,Married-civ-spouse,Sales,Husband,White,1,0,0,50,United-States,0
40,Private,196864,Assoc-acdm,6,Divorced,Other-service,Unmarried,White,0,0,0,43,United-States,0
32,Private,234186,10th,8,Never-married,Priv-house-serv,Not-in-family,White,0,0,0,27,United-States,0
28,Private,199700,9th,10,Never-married,Machine-op-inspct,Not-in-family,White,0,0,0,26,United-States,0
36,Private,84708,Prof-school,13,Married-civ-spouse,Craft-repair,Wife,White,0,0,0,20,United-States,1
42,Private,165891,Prof-school,10,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,45,United-States,1
50,Private,272112,Some-college,10,Married-civ-spouse,Priv-house-serv,Husband,White,1,0,0,61,United-States,1
43,Private,132319,Masters,14,Married-civ-spouse,Other-service,Wife,White,0,0,0,30,United-States,1
54,Federal-gov,140078,Assoc-acdm,13,Married-civ-spouse,Sales,Husband,White,1,0,0,56,United-States,1
47,Federal-gov,160140,Preschool,10,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,35,United-States,1
49,Private,181924,10th,15,Divorced,Other-service,Not-in-family,White,0,0,0,49,United-States,0
33,Private,158500,HS-grad,12,Never-married,Machine-op-inspct,Own-child,White,1,0,0,47,United-States,0
41,Private,57328,10th,15,Married-civ-spouse,Adm-clerical,Husband,White,0,0,0,25,United-States,0
38,Private,186601,9th,11,Never-married,Priv-house-serv,Not-in-family,White,1,0,0,41,United-States,0
46,Private,232427,10th,11,Widowed,Priv-house-serv,Not-in-family,White,0,0,0,48,United-States,0
32,Private,86244,10th,15,Married-civ-spouse,Adm-clerical,Unmarried,White,0,0,0,17,United-States,0
48,Private,203763,12th,9,Married-civ-spouse,Other-service,Husband,White,1,0,0,50,United-States,1
32,Federal-gov,185485,10th,8,Married-civ-spouse,Adm-clerical,Husband,White,1,385,0,29,United-States,0
46,Private,139371,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,1,0,0,47,United-States,0
40,Private,174330,Assoc-acdm,6,Divorced,Adm-clerical,Unmarried,White,0,0,0,39,United-States,0
43,Private,123331,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,1,0,0,39,United-States,0
43,Private,188425,10th,11,Widowed,Priv-house-serv,Not-in-family,White,0,0,0,30,United-States,0
27,Private,144381,9th,10,Never-married,Other-service,Own-child,White,1,0,0,42,United-States,0
47,Private,187165,10th,9,Widowed,Priv-house-serv,Not-in-family,White,0,0,0,34,United-States,0
34,Private,166104,10th,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,34,United-States,0
43,Private,192571,9th,9,Married-civ-spouse,Priv-house-serv,Husband,White,1,0,0,47,United-States,0
45,Private,155986,Assoc-acdm,11,Married-civ-spouse,Other-service,Husband,White,1,0,0,48,United-States,1
50,Private,174128,10th,10,Married-civ-spouse,Sales,Husband,White,1,0,0,49,United-States,0
50,Private,135059,Prof-school,12,Married-civ-spouse,Priv-house-serv,Husband,White,1,0,0,57,United-States,1
