age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
41,Private,141815,HS-grad,7,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,0,0,0,43,Haiti,0
44,Private,190995,9th,7,Married-civ-spouse,Tech-support,Husband,White,1,0,0,48,United-States,0
44,Private,261691,Assoc-acdm,15,Married-civ-spouse,Handlers-cleaners,Own-child,White,1,0,0,30,United-States,0
51,Self-emp-not-inc,185103,1st-4th,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,41,United-States,0
33,Private,177514,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,Black,1,969,0,38,United-States,0
32,Private,129702,Bachelors,14,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,1,355,0,37,United-States,1
62,Self-emp-not-inc,225587,9th,8,Never-married,Tech-support,Unmarried,White,0,0,0,44,United-States,1
40,Private,203016,HS-grad,10,Never-married,Handlers-cleaners,Not-in-family,Other,1,0,0,42,United-States,0
43,Private,165264,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,1,0,0,42,United-States,1
35,Private,125571,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,0,0,0,40,United-States,0
40,Private,163006,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,1,0,0,41,United-States,1
37,Self-emp-not-inc,124035,9th,11,Never-married,Prof-specialty,Unmarried,White,0,0,0,38,United-States,0
26,Private,201064,HS-grad,9,Never-married,Other-service,Own-child,Black,1,589,0,37,United-States,0
29,Private,222648,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,United-States,0
41,Private,140802,1st-4th,13,Divorced,Prof-specialty,Unmarried,White,0,0,0,39,United-States,1
46,Private,270147,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Own-child,White,0,0,0,33,United-States,0
44,Private,106598,Bachelors,10,Married-civ-spouse,Priv-house-serv,Husband,White,1,0,0,55,United-States,0
41,Private,164622,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,1,0,0,44,United-States,0
65,Private,205412,HS-grad,10,Separated,Handlers-cleaners,Not-in-family,White,0,0,0,49,United-States,0
38,Private,167041,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,1,51,22,35,United-States,0
29,Private,201095,Some-college,10,Never-married,Craft-repair,Not-in-family,White,1,0,0,36,United-States,0
30,Self-emp-not-inc,158485,Bachelors,15,Never-married,Prof-specialty,Unmarried,White,1,0,0,45,United-States,0
