age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
48,Private,162221,HS-grad,10,Separated,Other-service,Not-in-family,Black,0,0,0,34,United-States,0
67,Private,578119,Some-college,6,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,35,United-States,0
45,Private,244243,Some-college,11,Married-civ-spouse,Other-service,Other-relative,White,1,0,0,21,United-States,0
65,Self-emp-not-inc,167612,Some-college,11,Married-civ-spouse,Sales,Husband,White,1,0,0,24,United-States,0
39,Private,219921,Bachelors,14,Married-civ-spouse,Sales,Husband,Black,1,0,111,52,United-States,0
35,Private,26513,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,0,0,39,United-States,1
53,Self-emp-not-inc,66868,HS-grad,7,Widowed,Other-service,Unmarried,White,0,0,0,64,United-States,1
43,Private,281516,HS-grad,10,Never-married,Sales,Not-in-family,Black,1,0,0,42,United-States,0
55,Private,91478,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,41,United-States,1
41,Private,103772,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,0,0,0,36,United-States,0
44,Private,387998,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,38,United-States,1
28,Self-emp-not-inc,56861,HS-grad,11,Never-married,Other-service,Unmarried,White,0,0,0,39,United-States,0
18,Private,74830,HS-grad,9,Never-married,Craft-repair,Other-relative,Black,1,0,0,28,United-States,0
27,Private,76631,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,1,0,0,41,United-States,0
44,Private,223434,Masters,14,Divorced,Prof-specialty,Unmarried,White,0,0,0,37,United-States,1
30,Private,201790,HS-grad,11,Married-civ-spouse,Other-service,Own-child,White,0,0,0,16,United-States,0
17,Private,13492,10th,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,2,Haiti,0
55,Private,188724,10th,8,Married-civ-spouse,Other-service,Husband,White,1,0,0,40,United-States,0
90,Private,20649,HS-grad,9,Widowed,Sales,Not-in-family,White,0,0,0,37,United-States,0
44,Private,78209,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,Black,1,0,0,40,United-States,0
31,Private,13492,Some-college,10,Never-married,Craft-repair,Not-in-family,White,1,0,0,42,United-States,0
28,State-gov,199064,HS-grad,14,Never-married,Prof-specialty,Unmarried,White,1,0,0,39,United-States,0
50,Private,300323,Bachelors,16,Never-married,Prof-specialty,Not-in-family,White,1,0,0,44,United-States,1
41,Private,97617,HS-grad,10,Never-married,Adm-clerical,Not-in-family,Black,1,0,0,37,United-States,0
42,Local-gov,48333,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,39,United-States,0
45,Self-emp-not-inc,68101,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,54,United-States,0
22,Private,260412,Assoc-acdm,11,Never-married,Adm-clerical,Not-in-family,White,0,0,0,30,United-States,0
53,Local-gov,239724,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,37,United-States,1
51,Private,166676,10th,2,Married-civ-spouse,Other-service,Husband,White,1,0,0,24,Mexico,0
77,Self-emp-not-inc,50009,HS-grad,7,Married-spouse-absent,Craft-repair,Not-in-family,White,1,0,0,35,United-States,0
19,Private,45552,Prof-school,8,Never-married,Prof-specialty,Own-child,White,1,0,0,5,United-States,0
50,Private,279511,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,0,0,0,42,United-States,0
83,Self-emp-not-inc,46680,HS-grad,10,Widowed,Adm-clerical,Not-in-family,White,0,0,0,17,United-States,0
61,Federal-gov,102887,Some-college,11,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,37,United-States,1
27,Private,137116,Bachelors,13,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,0,0,0,47,Mexico,0
34,Private,191977,HS-grad,10,Never-married,Other-service,Own-child,White,0,0,0,28,United-States,0
49,Private,159486,HS-grad,11,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,39,United-States,1
47,Private,156866,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,52,United-States,1
45,Private,107915,10th,5,Married-civ-spouse,Other-service,Wife,White,0,0,0,59,United-States,0
27,Private,282233,HS-grad,11,Never-married,Armed-Forces,Own-child,Black,0,0,0,50,United-States,0
28,Private,70191,HS-grad,9,Never-married,Sales,Own-child,Asian-Pac-Islander,0,0,0,36,Hungary,0
28,Private,111596,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,1,0,0,41,United-States,0
22,Self-emp-not-inc,76180,Assoc-acdm,13,Never-married,Craft-repair,Not-in-family,White,1,0,0,33,United-States,0
50,Self-emp-not-inc,20475,Some-college,11,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,33,United-States,1
47,Private,67404,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,0,0,0,39,United-States,0
18,Self-emp-not-inc,123368,Some-college,8,Never-married,Other-service,Own-child,White,0,0,0,23,United-States,0
50,Private,93269,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,0,0,0,18,United-States,0
38,Federal-gov,91225,Masters,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,0,0,0,57,Honduras,1
36,State-gov,133958,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,52,United-States,0
47,Self-emp-not-inc,82440,HS-grad,13,Divorced,Tech-support,Other-relative,Black,0,0,0,13,United-States,0
34,Local-gov,49933,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,41,United-States,1
54,Private,13492,Assoc-voc,12,Separated,Adm-clerical,Not-in-family,White,0,0,0,32,United-States,0
53,Private,155521,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,17,50,United-States,0
38,Private,110415,Some-college,12,Married-civ-spouse,Sales,Husband,White,1,0,0,46,United-States,0
28,Private,338690,HS-grad,4,Never-married,Other-service,Not-in-family,White,1,0,0,58,Mexico,0
28,Local-gov,184151,HS-grad,10,Never-married,Sales,Not-in-family,White,1,0,0,41,United-States,0
50,Self-emp-not-inc,118168,HS-grad,10,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,51,United-States,0
45,Private,232631,HS-grad,9,Divorced,Sales,Unmarried,White,1,0,0,44,United-States,0
27,Private,23394,Some-college,9,Never-married,Exec-managerial,Other-relative,White,0,0,0,47,United-States,0
24,Private,72890,Some-college,8,Never-married,Adm-clerical,Own-child,White,1,0,0,41,United-States,0
19,Private,241924,1st-4th,7,Married-civ-spouse,Other-service,Own-child,White,0,0,0,22,United-States,0
56,Private,88968,HS-grad,3,Separated,Prof-specialty,Unmarried,White,1,0,0,36,United-States,0
21,Private,130543,Some-college,11,Never-married,Sales,Own-child,White,0,0,0,19,United-States,0
29,Private,207366,10th,5,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,36,United-States,0
44,Private,366576,HS-grad,10,Divorced,Sales,Unmarried,White,0,0,0,38,United-States,0
17,Private,124125,Some-college,11,Never-married,Other-service,Own-child,White,0,0,0,22,United-States,0
24,Private,13492,HS-grad,11,Never-married,Prof-specialty,Not-in-family,White,1,0,0,31,United-States,0
75,Private,149261,Masters,16,Never-married,Prof-specialty,Not-in-family,White,1,0,0,34,United-States,0
33,State-gov,148209,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,1,0,0,44,United-States,0
21,Private,162446,HS-grad,12,Married-civ-spouse,Adm-clerical,Other-relative,White,0,0,0,29,United-States,0
56,Local-gov,207659,Some-college,10,Divorced,Sales,Not-in-family,White,1,0,0,44,United-States,0
43,Federal-gov,41052,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,38,United-States,0
62,Self-emp-not-inc,13492,Some-college,10,Married-civ-spouse,Sales,Husband,White,1,0,0,78,United-States,0
52,Private,315062,Assoc-acdm,7,Divorced,Other-service,Unmarried,White,0,0,0,38,United-States,0
46,Private,74940,HS-grad,10,Never-married,Sales,Not-in-family,White,0,0,0,22,United-States,0
21,Private,192709,Some-college,10,Never-married,Other-service,Not-in-family,White,0,0,0,32,United-States,0
