age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
43,Private,238690,HS-grad,9,Never-married,Other-service,Not-in-family,Black,0,0,0,23,Mexico,0
63,Private,571268,Some-college,7,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,31,United-States,0
45,Private,207814,Some-college,10,Married-civ-spouse,Other-service,Husband,White,1,0,0,44,United-States,0
60,Self-emp-not-inc,182819,Some-college,10,Married-civ-spouse,Other-service,Husband,White,1,0,0,24,United-States,0
37,Private,298263,Bachelors,14,Married-civ-spouse,Priv-house-serv,Husband,Black,1,0,0,55,United-States,0
34,Private,13492,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,0,0,51,United-States,1
51,Self-emp-not-inc,183195,Bachelors,8,Widowed,Other-service,Unmarried,White,0,0,0,66,United-States,1
42,Private,359224,HS-grad,10,Never-married,Handlers-cleaners,Not-in-family,Black,1,0,0,42,United-States,0
49,Private,134384,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,41,United-States,1
42,Private,140454,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,0,0,0,37,United-States,0
43,Private,367206,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,1
29,Self-emp-not-inc,136586,Assoc-acdm,10,Never-married,Other-service,Unmarried,White,0,0,0,43,United-States,0
20,Private,103192,HS-grad,9,Never-married,Craft-repair,Other-relative,Black,1,0,0,28,United-States,0
25,Private,178771,HS-grad,10,Never-married,Handlers-cleaners,Not-in-family,White,1,0,0,40,United-States,0
46,Private,253017,Masters,13,Divorced,Prof-specialty,Unmarried,White,0,0,0,46,United-States,1
27,Private,181545,HS-grad,8,Married-civ-spouse,Other-service,Own-child,White,0,0,0,47,United-States,0
35,Private,13492,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,30,Mexico,0
53,Private,213951,12th,8,Married-civ-spouse,Other-service,Husband,White,1,0,0,40,United-States,0
85,Private,105169,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,0,0,0,35,United-States,0
41,Private,168158,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,Black,1,0,0,43,United-States,0
31,Private,85476,Some-college,10,Never-married,Craft-repair,Not-in-family,White,1,0,0,42,United-States,0
28,State-gov,200122,Assoc-acdm,14,Never-married,Prof-specialty,Unmarried,White,1,0,0,42,United-States,0
